264.71 264.71 264.71 566.64 878.89 878.89 566.64 566.64 878.89 878.89
971.26 971.26 971.26 352.33 598.43 598.43 352.33 352.33 598.43 598.43
504.60 504.60 504.60 939.58 614.61 614.61 939.58 939.58 614.61 614.61
737.68 737.68 737.68 697.15 492.77 492.77 697.15 697.15 492.77 492.77
50.23 50.23 50.23 611.89 57.34 57.34 611.89 611.89 57.34 57.34
601.41 601.41 601.41 722.90 552.38 552.38 722.90 722.90 552.38 552.38
688.73 688.73 688.73 203.78 388.51 388.51 203.78 203.78 388.51 388.51
379.93 379.93 379.93 369.24 78.25 78.25 369.24 369.24 78.25 78.25
68.91 68.91 68.91 275.18 603.95 603.95 275.18 275.18 603.95 603.95
870.19 870.19 870.19 235.93 631.62 631.62 235.93 235.93 631.62 631.62
69.67 69.67 69.67 126.75 645.57 645.57 126.75 126.75 645.57 645.57
896.09 896.09 896.09 572.73 620.71 620.71 572.73 572.73 620.71 620.71
679.82 679.82 679.82 819.46 586.93 586.93 819.46 819.46 586.93 586.93
182.57 182.57 182.57 983.99 46.59 46.59 983.99 983.99 46.59 46.59
368.87 368.87 368.87 824.20 252.54 252.54 824.20 824.20 252.54 252.54
786.31 786.31 786.31 74.14 996.90 996.90 74.14 74.14 996.90 996.90
660.25 660.25 660.25 185.20 880.61 880.61 185.20 185.20 880.61 880.61
759.76 759.76 759.76 715.18 234.91 234.91 715.18 715.18 234.91 234.91
711.72 711.72 711.72 567.51 348.54 348.54 567.51 567.51 348.54 348.54
125.85 125.85 125.85 399.16 820.54 820.54 399.16 399.16 820.54 820.54
492.97 492.97 492.97 111.50 350.69 350.69 111.50 111.50 350.69 350.69
106.60 106.60 106.60 308.35 281.62 281.62 308.35 308.35 281.62 281.62
883.76 883.76 883.76 391.17 174.96 174.96 391.17 391.17 174.96 174.96
493.97 493.97 493.97 159.35 964.44 964.44 159.35 159.35 964.44 964.44
80.62 80.62 80.62 19.13 906.95 906.95 19.13 19.13 906.95 906.95
402.81 402.81 402.81 973.02 82.18 82.18 973.02 973.02 82.18 82.18
273.53 273.53 273.53 452.96 736.84 736.84 452.96 452.96 736.84 736.84
711.05 711.05 711.05 931.52 607.82 607.82 931.52 931.52 607.82 607.82
768.64 768.64 768.64 898.76 236.46 236.46 898.76 898.76 236.46 236.46
518.88 518.88 518.88 15.66 282.06 282.06 15.66 15.66 282.06 282.06
106.83 106.83 106.83 381.46 331.69 331.69 381.46 381.46 331.69 331.69
316.95 316.95 316.95 701.88 600.10 600.10 701.88 701.88 600.10 600.10
361.23 361.23 361.23 57.27 160.27 160.27 57.27 57.27 160.27 160.27
465.02 465.02 465.02 462.95 527.01 527.01 462.95 462.95 527.01 527.01
388.99 388.99 388.99 574.06 286.74 286.74 574.06 574.06 286.74 286.74
752.84 752.84 752.84 170.92 854.34 854.34 170.92 170.92 854.34 854.34
539.28 539.28 539.28 857.39 125.62 125.62 857.39 857.39 125.62 125.62
823.67 823.67 823.67 59.28 682.14 682.14 59.28 59.28 682.14 682.14
469.29 469.29 469.29 72.35 803.10 803.10 72.35 72.35 803.10 803.10
694.13 694.13 694.13 524.98 646.37 646.37 524.98 524.98 646.37 646.37
931.65 931.65 931.65 897.16 296.06 296.06 897.16 897.16 296.06 296.06
532.88 532.88 532.88 375.26 297.38 297.38 375.26 375.26 297.38 297.38
163.70 163.70 163.70 870.02 663.03 663.03 870.02 870.02 663.03 663.03
827.21 827.21 827.21 701.10 464.22 464.22 701.10 701.10 464.22 464.22
841.35 841.35 841.35 888.47 590.47 590.47 888.47 888.47 590.47 590.47
687.23 687.23 687.23 174.11 102.13 102.13 174.11 174.11 102.13 102.13
607.50 607.50 607.50 38.72 824.93 824.93 38.72 38.72 824.93 824.93
992.25 992.25 992.25 60.09 986.76 986.76 60.09 60.09 986.76 986.76
908.36 908.36 908.36 355.30 541.77 541.77 355.30 355.30 541.77 541.77
519.25 519.25 519.25 843.53 254.46 254.46 843.53 843.53 254.46 254.46
105.86 105.86 105.86 182.72 868.60 868.60 182.72 182.72 868.60 868.60
368.98 368.98 368.98 877.84 506.68 506.68 877.84 877.84 506.68 506.68
673.38 673.38 673.38 714.30 199.00 199.00 714.30 714.30 199.00 199.00
412.97 412.97 412.97 637.80 537.33 537.33 637.80 637.80 537.33 537.33
607.16 607.16 607.16 728.29 475.63 475.63 728.29 728.29 475.63 475.63
219.12 219.12 219.12 586.52 896.52 896.52 586.52 586.52 896.52 896.52
206.13 206.13 206.13 388.52 291.19 291.19 388.52 388.52 291.19 291.19
956.88 956.88 956.88 837.87 472.84 472.84 837.87 837.87 472.84 472.84
501.00 501.00 501.00 154.89 701.31 701.31 154.89 154.89 701.31 701.31
621.34 621.34 621.34 768.86 46.37 46.37 768.86 768.86 46.37 46.37
776.35 776.35 776.35 733.08 137.23 137.23 733.08 733.08 137.23 137.23
835.96 835.96 835.96 387.43 120.99 120.99 387.43 387.43 120.99 120.99
652.95 652.95 652.95 860.53 453.16 453.16 860.53 860.53 453.16 453.16
876.58 876.58 876.58 737.98 892.18 892.18 737.98 737.98 892.18 892.18
329.44 329.44 329.44 503.65 530.28 530.28 503.65 503.65 530.28 530.28
638.42 638.42 638.42 183.84 583.72 583.72 183.84 183.84 583.72 583.72
449.83 449.83 449.83 792.36 593.44 593.44 792.36 792.36 593.44 593.44
72.32 72.32 72.32 381.23 66.19 66.19 381.23 381.23 66.19 66.19
77.54 77.54 77.54 879.93 191.53 191.53 879.93 879.93 191.53 191.53
397.13 397.13 397.13 260.53 539.48 539.48 260.53 260.53 539.48 539.48
736.18 736.18 736.18 884.81 677.45 677.45 884.81 884.81 677.45 677.45
899.73 899.73 899.73 741.07 818.38 818.38 741.07 741.07 818.38 818.38
583.79 583.79 583.79 251.54 238.86 238.86 251.54 251.54 238.86 238.86
177.14 177.14 177.14 156.66 3.31 3.31 156.66 156.66 3.31 3.31
341.89 341.89 341.89 275.04 642.86 642.86 275.04 275.04 642.86 642.86
84.82 84.82 84.82 443.91 376.13 376.13 443.91 443.91 376.13 376.13
459.31 459.31 459.31 746.24 361.17 361.17 746.24 746.24 361.17 361.17
467.72 467.72 467.72 379.34 799.38 799.38 379.34 379.34 799.38 799.38
291.40 291.40 291.40 700.85 260.03 260.03 700.85 700.85 260.03 260.03
593.67 593.67 593.67 135.04 459.93 459.93 135.04 135.04 459.93 459.93
31.92 31.92 31.92 275.61 524.96 524.96 275.61 275.61 524.96 524.96
607.94 607.94 607.94 704.60 601.17 601.17 704.60 704.60 601.17 601.17
10.44 10.44 10.44 3.55 956.57 956.57 3.55 3.55 956.57 956.57
539.89 539.89 539.89 611.15 487.26 487.26 611.15 611.15 487.26 487.26
284.33 284.33 284.33 18.53 803.06 803.06 18.53 18.53 803.06 803.06
241.25 241.25 241.25 381.83 168.26 168.26 381.83 381.83 168.26 168.26
243.90 243.90 243.90 794.91 210.80 210.80 794.91 794.91 210.80 210.80
839.33 839.33 839.33 572.80 447.99 447.99 572.80 572.80 447.99 447.99
92.40 92.40 92.40 259.43 561.34 561.34 259.43 259.43 561.34 561.34
850.73 850.73 850.73 441.06 152.72 152.72 441.06 441.06 152.72 152.72
952.64 952.64 952.64 873.21 190.73 190.73 873.21 873.21 190.73 190.73
27.20 27.20 27.20 183.75 37.92 37.92 183.75 183.75 37.92 37.92
354.09 354.09 354.09 630.51 99.11 99.11 630.51 630.51 99.11 99.11
582.75 582.75 582.75 663.76 485.43 485.43 663.76 663.76 485.43 485.43
954.38 954.38 954.38 706.85 989.44 989.44 706.85 706.85 989.44 989.44
926.25 926.25 926.25 621.43 96.83 96.83 621.43 621.43 96.83 96.83
298.74 298.74 298.74 762.59 921.54 921.54 762.59 762.59 921.54 921.54
137.02 137.02 137.02 21.89 841.89 841.89 21.89 21.89 841.89 841.89
634.01 634.01 634.01 315.06 936.70 936.70 315.06 315.06 936.70 936.70
675.62 675.62 675.62 475.66 98.70 98.70 475.66 475.66 98.70 98.70
613.95 613.95 613.95 405.72 113.07 113.07 405.72 405.72 113.07 113.07
84.21 84.21 84.21 914.49 356.39 356.39 914.49 914.49 356.39 356.39
225.27 225.27 225.27 216.13 137.15 137.15 216.13 216.13 137.15 137.15
693.53 693.53 693.53 514.87 266.36 266.36 514.87 514.87 266.36 266.36
985.51 985.51 985.51 883.18 823.14 823.14 883.18 883.18 823.14 823.14
132.96 132.96 132.96 220.58 65.46 65.46 220.58 220.58 65.46 65.46
664.28 664.28 664.28 323.64 636.67 636.67 323.64 323.64 636.67 636.67
92.79 92.79 92.79 980.85 777.64 777.64 980.85 980.85 777.64 777.64
875.92 875.92 875.92 213.63 534.22 534.22 213.63 213.63 534.22 534.22
250.34 250.34 250.34 822.62 501.89 501.89 822.62 822.62 501.89 501.89
444.33 444.33 444.33 170.25 609.89 609.89 170.25 170.25 609.89 609.89
864.45 864.45 864.45 949.71 3.70 3.70 949.71 949.71 3.70 3.70
804.47 804.47 804.47 697.79 901.56 901.56 697.79 697.79 901.56 901.56
229.44 229.44 229.44 9.62 931.54 931.54 9.62 9.62 931.54 931.54
725.94 725.94 725.94 989.96 338.07 338.07 989.96 989.96 338.07 338.07
137.09 137.09 137.09 375.54 442.46 442.46 375.54 375.54 442.46 442.46
469.32 469.32 469.32 72.32 909.20 909.20 72.32 72.32 909.20 909.20
604.65 604.65 604.65 572.65 421.37 421.37 572.65 572.65 421.37 421.37
522.67 522.67 522.67 234.62 814.20 814.20 234.62 234.62 814.20 814.20
997.87 997.87 997.87 290.65 223.30 223.30 290.65 290.65 223.30 223.30
155.41 155.41 155.41 502.64 973.09 973.09 502.64 502.64 973.09 973.09
492.74 492.74 492.74 269.19 379.74 379.74 269.19 269.19 379.74 379.74
1.24 1.24 1.24 388.32 876.67 876.67 388.32 388.32 876.67 876.67
777.61 777.61 777.61 707.87 694.20 694.20 707.87 707.87 694.20 694.20
755.52 755.52 755.52 715.97 447.65 447.65 715.97 715.97 447.65 447.65
71.29 71.29 71.29 895.08 46.14 46.14 895.08 895.08 46.14 46.14
521.86 521.86 521.86 750.76 405.05 405.05 750.76 750.76 405.05 405.05
649.79 649.79 649.79 110.07 925.57 925.57 110.07 110.07 925.57 925.57
755.08 755.08 755.08 883.66 602.46 602.46 883.66 883.66 602.46 602.46
922.27 922.27 922.27 775.86 678.65 678.65 775.86 775.86 678.65 678.65
338.96 338.96 338.96 654.60 716.29 716.29 654.60 654.60 716.29 716.29
74.31 74.31 74.31 444.02 949.31 949.31 444.02 444.02 949.31 949.31
655.65 655.65 655.65 39.72 498.44 498.44 39.72 39.72 498.44 498.44
542.56 542.56 542.56 58.94 208.86 208.86 58.94 58.94 208.86 208.86
62.06 62.06 62.06 141.98 999.21 999.21 141.98 141.98 999.21 999.21
