623.62 623.62 623.62 630.74 634.13 634.13 630.74 630.74 634.13 634.13
666.03 666.03 666.03 653.74 676.24 676.24 653.74 653.74 676.24 676.24
706.48 706.48 706.48 686.22 722.52 722.52 686.22 686.22 722.52 722.52
772.20 772.20 772.20 729.87 787.19 787.19 729.87 729.87 787.19 787.19
810.78 810.78 810.78 752.79 846.23 846.23 752.79 752.79 846.23 846.23
875.00 875.00 875.00 795.93 886.45 886.45 795.93 795.93 886.45 886.45
919.00 919.00 919.00 843.97 937.85 937.85 843.97 843.97 937.85 937.85
968.56 968.56 968.56 877.46 961.31 961.31 877.46 877.46 961.31 961.31
998.39 998.39 998.39 936.21 994.44 994.44 936.21 936.21 994.44 994.44
1017.65 1017.65 1017.65 957.53 987.14 987.14 957.53 957.53 987.14 987.14
1012.87 1012.87 1012.87 964.00 971.54 971.54 964.00 964.00 971.54 971.54
987.31 987.31 987.31 948.08 976.08 976.08 948.08 948.08 976.08 976.08
957.52 957.52 957.52 908.18 956.40 956.40 908.18 908.18 956.40 956.40
919.71 919.71 919.71 864.74 923.15 923.15 864.74 864.74 923.15 923.15
877.30 877.30 877.30 827.34 885.60 885.60 827.34 827.34 885.60 885.60
826.43 826.43 826.43 770.24 835.99 835.99 770.24 770.24 835.99 835.99
793.19 793.19 793.19 710.40 795.75 795.75 710.40 710.40 795.75 795.75
743.62 743.62 743.62 650.33 742.82 742.82 650.33 650.33 742.82 742.82
689.06 689.06 689.06 614.04 717.27 717.27 614.04 614.04 717.27 717.27
662.08 662.08 662.08 583.22 679.75 679.75 583.22 583.22 679.75 679.75
631.88 631.88 631.88 549.92 652.43 652.43 549.92 549.92 652.43 652.43
606.91 606.91 606.91 546.14 629.30 629.30 546.14 546.14 629.30 629.30
602.71 602.71 602.71 552.93 619.83 619.83 552.93 552.93 619.83 619.83
597.39 597.39 597.39 553.37 625.65 625.65 553.37 553.37 625.65 625.65
639.97 639.97 639.97 559.88 662.33 662.33 559.88 559.88 662.33 662.33
665.81 665.81 665.81 584.58 688.48 688.48 584.58 584.58 688.48 688.48
703.24 703.24 703.24 632.19 737.68 737.68 632.19 632.19 737.68 737.68
754.63 754.63 754.63 704.65 787.57 787.57 704.65 704.65 787.57 787.57
812.24 812.24 812.24 757.51 857.12 857.12 757.51 757.51 857.12 857.12
863.41 863.41 863.41 810.19 898.44 898.44 810.19 810.19 898.44 898.44
903.87 903.87 903.87 864.92 938.08 938.08 864.92 864.92 938.08 938.08
956.11 956.11 956.11 909.59 971.29 971.29 909.59 909.59 971.29 971.29
996.88 996.88 996.88 946.72 994.63 994.63 946.72 946.72 994.63 994.63
995.47 995.47 995.47 972.18 1016.34 1016.34 972.18 972.18 1016.34 1016.34
1007.34 1007.34 1007.34 964.83 1006.90 1006.90 964.83 964.83 1006.90 1006.90
1016.34 1016.34 1016.34 950.08 999.09 999.09 950.08 950.08 999.09 999.09
976.79 976.79 976.79 920.47 982.17 982.17 920.47 920.47 982.17 982.17
942.63 942.63 942.63 890.54 938.86 938.86 890.54 890.54 938.86 938.86
898.83 898.83 898.83 865.10 877.88 877.88 865.10 865.10 877.88 877.88
846.99 846.99 846.99 812.22 835.09 835.09 812.22 812.22 835.09 835.09
795.73 795.73 795.73 758.07 778.32 778.32 758.07 758.07 778.32 778.32
741.27 741.27 741.27 707.93 725.89 725.89 707.93 707.93 725.89 725.89
692.89 692.89 692.89 669.38 694.08 694.08 669.38 669.38 694.08 694.08
661.19 661.19 661.19 626.19 655.12 655.12 626.19 626.19 655.12 655.12
635.07 635.07 635.07 601.24 612.25 612.25 601.24 601.24 612.25 612.25
624.65 624.65 624.65 581.24 594.70 594.70 581.24 581.24 594.70 594.70
623.82 623.82 623.82 571.48 588.04 588.04 571.48 571.48 588.04 588.04
643.72 643.72 643.72 587.45 609.44 609.44 587.45 587.45 609.44 609.44
670.95 670.95 670.95 616.04 638.65 638.65 616.04 616.04 638.65 638.65
708.56 708.56 708.56 649.09 656.63 656.63 649.09 649.09 656.63 656.63
748.43 748.43 748.43 696.78 725.09 725.09 696.78 696.78 725.09 725.09
787.77 787.77 787.77 759.41 776.96 776.96 759.41 759.41 776.96 776.96
819.54 819.54 819.54 804.85 825.45 825.45 804.85 804.85 825.45 825.45
878.07 878.07 878.07 859.23 875.08 875.08 859.23 859.23 875.08 875.08
917.81 917.81 917.81 920.15 909.41 909.41 920.15 920.15 909.41 909.41
954.87 954.87 954.87 946.29 946.92 946.92 946.29 946.29 946.92 946.92
968.34 968.34 968.34 980.20 969.02 969.02 980.20 980.20 969.02 969.02
997.66 997.66 997.66 974.45 964.50 964.50 974.45 974.45 964.50 964.50
979.95 979.95 979.95 979.87 967.11 967.11 979.87 979.87 967.11 967.11
952.86 952.86 952.86 969.75 960.51 960.51 969.75 969.75 960.51 960.51
918.57 918.57 918.57 945.83 928.41 928.41 945.83 945.83 928.41 928.41
873.23 873.23 873.23 901.61 882.36 882.36 901.61 901.61 882.36 882.36
825.50 825.50 825.50 866.36 829.64 829.64 866.36 866.36 829.64 829.64
787.28 787.28 787.28 827.65 785.79 785.79 827.65 827.65 785.79 785.79
742.14 742.14 742.14 752.99 733.81 733.81 752.99 752.99 733.81 733.81
689.14 689.14 689.14 705.16 668.63 668.63 705.16 705.16 668.63 668.63
643.76 643.76 643.76 662.34 614.34 614.34 662.34 662.34 614.34 614.34
588.48 588.48 588.48 610.00 578.93 578.93 610.00 610.00 578.93 578.93
571.05 571.05 571.05 576.51 530.17 530.17 576.51 576.51 530.17 530.17
574.85 574.85 574.85 554.32 508.14 508.14 554.32 554.32 508.14 508.14
568.74 568.74 568.74 558.97 510.23 510.23 558.97 558.97 510.23 510.23
581.70 581.70 581.70 568.86 512.80 512.80 568.86 568.86 512.80 512.80
623.05 623.05 623.05 603.20 561.24 561.24 603.20 603.20 561.24 561.24
663.47 663.47 663.47 649.36 590.15 590.15 649.36 649.36 590.15 590.15
707.47 707.47 707.47 703.86 644.48 644.48 703.86 703.86 644.48 644.48
766.59 766.59 766.59 779.02 701.20 701.20 779.02 779.02 701.20 701.20
799.28 799.28 799.28 848.32 755.85 755.85 848.32 848.32 755.85 755.85
862.05 862.05 862.05 904.88 786.72 786.72 904.88 904.88 786.72 786.72
907.74 907.74 907.74 937.81 840.95 840.95 937.81 937.81 840.95 840.95
939.53 939.53 939.53 949.73 867.49 867.49 949.73 949.73 867.49 867.49
959.92 959.92 959.92 960.74 892.86 892.86 960.74 960.74 892.86 892.86
963.58 963.58 963.58 977.74 901.87 901.87 977.74 977.74 901.87 901.87
952.67 952.67 952.67 985.29 884.71 884.71 985.29 985.29 884.71 884.71
941.50 941.50 941.50 969.58 881.33 881.33 969.58 969.58 881.33 881.33
902.83 902.83 902.83 951.84 846.61 846.61 951.84 951.84 846.61 846.61
847.71 847.71 847.71 918.52 812.76 812.76 918.52 918.52 812.76 812.76
810.54 810.54 810.54 866.48 784.11 784.11 866.48 866.48 784.11 784.11
755.70 755.70 755.70 808.37 720.49 720.49 808.37 808.37 720.49 720.49
690.78 690.78 690.78 752.61 669.61 669.61 752.61 752.61 669.61 669.61
626.95 626.95 626.95 695.79 620.24 620.24 695.79 695.79 620.24 620.24
581.86 581.86 581.86 646.56 579.51 579.51 646.56 646.56 579.51 579.51
566.61 566.61 566.61 610.52 542.83 542.83 610.52 610.52 542.83 542.83
531.96 531.96 531.96 576.68 516.87 516.87 576.68 576.68 516.87 516.87
512.81 512.81 512.81 569.72 513.70 513.70 569.72 569.72 513.70 513.70
523.64 523.64 523.64 567.76 516.26 516.26 567.76 567.76 516.26 516.26
548.83 548.83 548.83 571.14 550.21 550.21 571.14 571.14 550.21 550.21
